company,year,production_t,emissions_tco2,scenario
POSCO Holdings Inc [82.5%]; Hengde International Co Ltd [6.6%]; Jiangsu Shagang Group Co Ltd [5.1%]; unknown [3.0%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [1.5%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [1.2%],2025,0.0,0.0,historical
POSCO Holdings Inc [82.5%]; Hengde International Co Ltd [6.6%]; Jiangsu Shagang Group Co Ltd [5.1%]; unknown [3.0%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [1.5%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [1.2%],2026,0.0,0.0,historical
POSCO Holdings Inc [82.5%]; Hengde International Co Ltd [6.6%]; Jiangsu Shagang Group Co Ltd [5.1%]; unknown [3.0%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [1.5%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [1.2%],2027,0.0,0.0,historical
POSCO Holdings Inc [82.5%]; Hengde International Co Ltd [6.6%]; Jiangsu Shagang Group Co Ltd [5.1%]; unknown [3.0%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [1.5%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [1.2%],2028,0.0,0.0,historical
POSCO Holdings Inc [82.5%]; Hengde International Co Ltd [6.6%]; Jiangsu Shagang Group Co Ltd [5.1%]; unknown [3.0%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [1.5%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [1.2%],2029,0.0,0.0,historical
POSCO Holdings Inc [82.5%]; Hengde International Co Ltd [6.6%]; Jiangsu Shagang Group Co Ltd [5.1%]; unknown [3.0%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [1.5%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [1.2%],2030,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2020,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2021,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2022,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2023,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2024,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2025,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2026,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2027,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2028,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2029,0.0,0.0,historical
Ping An Life Insurance Co Ltd [49.9%]; Suzhou Riyisheng Environment Protection Technology Co Ltd [22.8%]; Zhuhai HUAFA Real Estate Investment Holding Co Ltd [10.5%]; Zhuhai Gree Group Co Ltd [6.2%]; Zhuhai DA HENG Qin Investment Co Ltd [4.3%]; unknown [4.2%]; Suzhou Textile Stock Holding Group [2.1%],2030,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2020,11178563.818453016,23474984.018751334,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2021,10969111.40478554,23035133.950049635,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2022,10845883.176537054,22776354.67072781,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2023,10990326.787643924,23079686.254052244,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2024,11110464.681699265,23331975.831568457,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2025,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2026,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2027,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2028,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2029,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [100.0%],2030,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2020,1227359.8977200086,2577455.785212018,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2021,1204362.892273588,2529162.073774535,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2022,1190832.9444130578,2500749.1832674216,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2023,1206692.2532324777,2534053.731788203,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2024,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2025,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2026,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2027,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2028,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2029,0.0,0.0,historical
Qian'an City Jiujiang Wire Co Ltd [51.0%]; British Asia Pan Ruogen International Co Ltd [49.0%],2030,0.0,0.0,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2020,1917749.8401875135,767099.9360750054,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2021,1881817.0191774813,752726.8076709926,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2022,1860676.475645403,744270.5902581612,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2023,1885456.6456757463,754182.6582702985,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2024,1906067.023794693,762426.8095178772,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2025,0.0,0.0,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2026,0.0,0.0,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2027,0.0,0.0,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2028,0.0,0.0,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2029,0.0,0.0,historical
Qian'an Zhayi Steel Group Co Ltd [100.0%],2030,0.0,0.0,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2020,639249.9467291711,255699.97869166845,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2021,627272.3397258271,250908.93589033085,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2022,620225.4918818009,248090.1967527204,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2023,628485.5485585821,251394.21942343283,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2024,635355.674598231,254142.2698392924,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2025,0.0,0.0,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2026,0.0,0.0,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2027,0.0,0.0,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2028,0.0,0.0,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2029,0.0,0.0,historical
Qianxinan Prefecture Juxin Industry & Trade General Co [100.0%],2030,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2020,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2021,3387270.6345194667,7113268.33249088,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2022,3349217.656161725,7033357.077939623,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2023,3393821.9622163433,7127026.120654321,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2024,3430920.6428304473,7204933.34994394,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2025,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2026,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2027,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2028,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2029,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [47.2%]; Shandong Iron and Steel Group Co Ltd [28.4%]; Yongfeng Group Co Ltd [12.2%]; Shandong Guohui Investment Co Ltd [8.1%]; Shandong Caixin Asset Operation Co Ltd [4.1%],2030,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2020,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2021,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2022,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2023,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2024,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2025,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2026,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2027,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2028,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2029,0.0,0.0,historical
Qihe Zhongxin Investment Co Ltd [55.5%]; Shandong Iron and Steel Group Co Ltd [24.1%]; Yongfeng Group Co Ltd [10.1%]; Shandong Guohui Investment Co Ltd [6.9%]; Shandong Caixin Asset Operation Co Ltd [3.4%],2030,0.0,0.0,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2020,4410824.632431281,9262731.72810569,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2021,4328179.144108207,9089176.202627234,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2022,4279555.893984427,8987067.377367297,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2023,4336550.285054216,9106755.598613854,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2024,4383954.154727793,9206303.724928366,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2025,0.0,0.0,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2026,0.0,0.0,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2027,0.0,0.0,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2028,0.0,0.0,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2029,0.0,0.0,historical
Qinhuangdao Hongxing Iron & Steel Co Ltd [100.0%],2030,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2020,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2021,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2022,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2023,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2024,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2025,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2026,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2027,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2028,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2029,0.0,0.0,historical
RiseSun Real Estate Development Co Ltd [99.8%]; unknown [0.2%],2030,0.0,0.0,historical
SGIS Songshan Co Ltd [100.0%],2020,5112721.073939911,10736714.255273813,historical
SGIS Songshan Co Ltd [100.0%],2021,5016924.173127165,10535540.763567047,historical
SGIS Songshan Co Ltd [100.0%],2022,4960563.484070644,10417183.316548353,historical
SGIS Songshan Co Ltd [100.0%],2023,5026627.417371539,10555917.576480234,historical
SGIS Songshan Co Ltd [100.0%],2024,5081574.685436651,10671306.839416968,historical
SGIS Songshan Co Ltd [100.0%],2025,0.0,0.0,historical
SGIS Songshan Co Ltd [100.0%],2026,0.0,0.0,historical
SGIS Songshan Co Ltd [100.0%],2027,0.0,0.0,historical
SGIS Songshan Co Ltd [100.0%],2028,0.0,0.0,historical
SGIS Songshan Co Ltd [100.0%],2029,0.0,0.0,historical
SGIS Songshan Co Ltd [100.0%],2030,0.0,0.0,historical
Sanbao Group Co Ltd [100.0%],2020,5906669.507777541,12404005.966332836,historical
Sanbao Group Co Ltd [100.0%],2021,5795996.419066642,12171592.48003995,historical
Sanbao Group Co Ltd [100.0%],2022,5730883.544987841,12034855.444474466,historical
Sanbao Group Co Ltd [100.0%],2023,5807206.468681298,12195133.584230727,historical
Sanbao Group Co Ltd [100.0%],2024,5870686.433287654,12328441.509904074,historical
Sanbao Group Co Ltd [100.0%],2025,0.0,0.0,historical
Sanbao Group Co Ltd [100.0%],2026,0.0,0.0,historical
Sanbao Group Co Ltd [100.0%],2027,0.0,0.0,historical
Sanbao Group Co Ltd [100.0%],2028,0.0,0.0,historical
Sanbao Group Co Ltd [100.0%],2029,0.0,0.0,historical
Sanbao Group Co Ltd [100.0%],2030,0.0,0.0,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2020,1917749.8401875135,4027274.6643937784,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2021,1881817.0191774813,3951815.740272711,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2022,1860676.475645403,3907420.5988553464,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2023,1885456.6456757463,3959458.9559190674,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2024,1906067.023794693,4002740.749968855,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2025,0.0,0.0,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2026,0.0,0.0,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2027,0.0,0.0,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2028,0.0,0.0,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2029,0.0,0.0,historical
Shaanxi Coal and Chemical Industry Co Ltd [85.8%]; Hanzhong Investment Holding Group Co Ltd [8.9%]; unknown [5.3%],2030,0.0,0.0,historical
